time[sec],experiment,y1-u1estimate,y1-u2estimate,y1-u3estimate,y1-u4estimate,y1-u5estimate,y1-u6estimate,y1-u7estimate,y1-u8estimate,y1-u9estimate,y1-u10estimate,y2-u1estimate,y2-u2estimate,y2-u3estimate,y2-u4estimate,y2-u5estimate,y2-u6estimate,y2-u7estimate,y2-u8estimate,y2-u9estimate,y2-u10estimate,y3-u1estimate,y3-u2estimate,y3-u3estimate,y3-u4estimate,y3-u5estimate,y3-u6estimate,y3-u7estimate,y3-u8estimate,y3-u9estimate,y3-u10estimate,y4-u1estimate,y4-u2estimate,y4-u3estimate,y4-u4estimate,y4-u5estimate,y4-u6estimate,y4-u7estimate,y4-u8estimate,y4-u9estimate,y4-u10estimate,y5-u1estimate,y5-u2estimate,y5-u3estimate,y5-u4estimate,y5-u5estimate,y5-u6estimate,y5-u7estimate,y5-u8estimate,y5-u9estimate,y5-u10estimate,y6-u1estimate,y6-u2estimate,y6-u3estimate,y6-u4estimate,y6-u5estimate,y6-u6estimate,y6-u7estimate,y6-u8estimate,y6-u9estimate,y6-u10estimate,y7-u1estimate,y7-u2estimate,y7-u3estimate,y7-u4estimate,y7-u5estimate,y7-u6estimate,y7-u7estimate,y7-u8estimate,y7-u9estimate,y7-u10estimate,y8-u1estimate,y8-u2estimate,y8-u3estimate,y8-u4estimate,y8-u5estimate,y8-u6estimate,y8-u7estimate,y8-u8estimate,y8-u9estimate,y8-u10estimate,y9-u1estimate,y9-u2estimate,y9-u3estimate,y9-u4estimate,y9-u5estimate,y9-u6estimate,y9-u7estimate,y9-u8estimate,y9-u9estimate,y9-u10estimate,y10-u1estimate,y10-u2estimate,y10-u3estimate,y10-u4estimate,y10-u5estimate,y10-u6estimate,y10-u7estimate,y10-u8estimate,y10-u9estimate,y10-u10estimate,
15.805,-0.484041,-1.01635,-0.458289,-0.4461,-0.415052,-0.434442,-0.386936,-0.346115,-0.322265,-0.310712,-0.278963,-0.877466,-0.464886,-0.378239,-0.358551,-0.379185,-0.352421,-0.327078,-0.28936,-0.28246,-0.241874,-0.495932,-0.409676,-0.355553,-0.355693,-0.376456,-0.344935,-0.310594,-0.282979,-0.284716,-0.244318,-0.367056,-0.43706,-0.38629,-0.388715,-0.388532,-0.357408,-0.322236,-0.288899,-0.284231,-0.245756,-0.212526,-0.359659,-0.33921,-0.339085,-0.342745,-0.368757,-0.326969,-0.299028,-0.292163,-0.242664,-0.283185,-0.339017,-0.321031,-0.322526,-0.325906,-0.34617,-0.323637,-0.290198,-0.277368,-0.234103,-0.286457,-0.335826,-0.311782,-0.313102,-0.314405,-0.334471,-0.293023,-0.289697,-0.27493,-0.233932,-0.288786,-0.338292,-0.319679,-0.316412,-0.316024,-0.328036,-0.301235,-0.301071,-0.330186,-0.29245,-0.226458,-0.317121,-0.280344,-0.275257,-0.276286,-0.287405,-0.274165,-0.274585,-0.298417,-0.294004,-0.229089,-0.326154,-0.28928,-0.284894,-0.285533,-0.302373,-0.290284,-0.290271,-0.319829,-0.32394,
15.855,-1.77852,-1.17462,-1.62845,-1.64058,-1.60819,-1.57584,-1.594,-1.54698,-1.6082,-1.58462,-1.59776,-1.11429,-1.61501,-1.63019,-1.60601,-1.58387,-1.59515,-1.55971,-1.63998,-1.61469,-1.63028,-1.18251,-1.6026,-1.62019,-1.61691,-1.59623,-1.61453,-1.58153,-1.64712,-1.61156,-1.6263,-1.38645,-1.56788,-1.57631,-1.58501,-1.59025,-1.60852,-1.56777,-1.63922,-1.61207,-1.62275,-1.56236,-1.64067,-1.63272,-1.63245,-1.63941,-1.65916,-1.61346,-1.66422,-1.63766,-1.65485,-1.6498,-1.61355,-1.60883,-1.61279,-1.61758,-1.62621,-1.61264,-1.66417,-1.63572,-1.65322,-1.62852,-1.6322,-1.63591,-1.63904,-1.63955,-1.6579,-1.6462,-1.6626,-1.6292,-1.65004,-1.60855,-1.61289,-1.61663,-1.60749,-1.60732,-1.62218,-1.61624,-1.61249,-1.61231,-1.63131,-1.60743,-1.61229,-1.6165,-1.60574,-1.60727,-1.62243,-1.61866,-1.61049,-1.61034,-1.61921,-1.61386,-1.59514,-1.60031,-1.57716,-1.57896,-1.58617,-1.58342,-1.5837,-1.5824,-1.5767,
15.905,-2.94752,-2.38148,-2.85938,-2.85055,-2.88194,-2.84273,-2.81183,-2.83168,-2.9003,-2.96779,-2.97801,-2.84489,-2.87023,-2.87252,-2.89539,-2.86532,-2.83994,-2.85094,-2.9435,-3.00005,-3.01443,-3.05801,-2.91148,-2.89838,-2.89862,-2.86808,-2.8408,-2.85452,-2.94191,-3.0017,-3.01674,-3.08261,-2.9015,-2.88394,-2.88234,-2.88394,-2.85806,-2.88071,-2.94944,-3.00127,-3.02071,-2.88103,-2.81389,-2.81835,-2.81835,-2.8367,-2.83552,-2.86102,-2.92003,-2.96901,-2.98936,-2.80658,-2.84038,-2.84277,-2.84464,-2.85489,-2.86691,-2.85715,-2.91295,-2.96088,-2.98125,-2.77973,-2.86386,-2.87855,-2.87974,-2.8816,-2.90636,-2.90355,-2.9128,-2.96203,-2.98118,-2.86602,-2.94741,-2.95504,-2.95487,-2.95438,-2.9611,-2.95545,-2.95427,-2.92638,-2.94426,-2.88404,-2.95232,-2.96493,-2.96508,-2.97056,-2.97766,-2.97261,-2.97087,-2.94958,-2.94713,-2.88263,-2.95286,-2.96527,-2.96567,-2.96969,-2.9791,-2.9746,-2.97468,-2.94897,-2.94528,
15.955,-2.67158,-2.18185,-2.67571,-2.66631,-2.64665,-2.68732,-2.65347,-2.62987,-2.59525,-2.66602,-2.63667,-2.6354,-2.6856,-2.69335,-2.67692,-2.70339,-2.67869,-2.65916,-2.62947,-2.68996,-2.65592,-2.5146,-2.65866,-2.67422,-2.67423,-2.70105,-2.67193,-2.6451,-2.62407,-2.69311,-2.65967,-2.42983,-2.67702,-2.70521,-2.70746,-2.70715,-2.67736,-2.64757,-2.62573,-2.69313,-2.6578,-2.41139,-2.65787,-2.68098,-2.68088,-2.67908,-2.7353,-2.70135,-2.67514,-2.7226,-2.68193,-2.52557,-2.62294,-2.64898,-2.6487,-2.6495,-2.69838,-2.70399,-2.68018,-2.73433,-2.69338,-2.54805,-2.60127,-2.62122,-2.62116,-2.62233,-2.6678,-2.66534,-2.67751,-2.72649,-2.69066,-2.66992,-2.72074,-2.73109,-2.73506,-2.73479,-2.74966,-2.74117,-2.74022,-2.73087,-2.70191,-2.61675,-2.70285,-2.70667,-2.71056,-2.71148,-2.72625,-2.72301,-2.72024,-2.7167,-2.71191,-2.61417,-2.70354,-2.70733,-2.71358,-2.71421,-2.73588,-2.73289,-2.73302,-2.72974,-2.73898,
16.0051,-0.653814,-1.77665,-1.14425,-1.1375,-1.11985,-1.09514,-1.12988,-1.0963,-1.13629,-1.09649,-1.06865,-1.59577,-1.1505,-1.14003,-1.12669,-1.10742,-1.13025,-1.10535,-1.15781,-1.11876,-1.08593,-1.32787,-1.11994,-1.12165,-1.12229,-1.10129,-1.12441,-1.09145,-1.14936,-1.12115,-1.08866,-1.3626,-1.10249,-1.10202,-1.09888,-1.09806,-1.12214,-1.08292,-1.14399,-1.12137,-1.08469,-1.44557,-1.15045,-1.14102,-1.14118,-1.14408,-1.14341,-1.09787,-1.14509,-1.12591,-1.0782,-1.45153,-1.1402,-1.1315,-1.12766,-1.13228,-1.12274,-1.09318,-1.13563,-1.10939,-1.0681,-1.42081,-1.16832,-1.17324,-1.1695,-1.16949,-1.1704,-1.13795,-1.13677,-1.11245,-1.07027,-1.32632,-1.07898,-1.08715,-1.09294,-1.09288,-1.10227,-1.08471,-1.08313,-1.06848,-1.03894,-1.23295,-1.05072,-1.04514,-1.0507,-1.04843,-1.05675,-1.04973,-1.04668,-1.04207,-1.03878,-1.24006,-1.03365,-1.02911,-1.03107,-1.02995,-1.03185,-1.02592,-1.02601,-1.0192,-1.01778,
16.0551,0.645698,0.0977602,0.716208,0.701052,0.721424,0.747349,0.772734,0.743657,0.683067,0.631425,0.622453,0.98899,0.744,0.814863,0.824412,0.831297,0.839396,0.808956,0.762692,0.705502,0.69788,1.1228,0.783328,0.829752,0.829187,0.837565,0.849555,0.817896,0.768475,0.702278,0.693611,1.05276,0.78972,0.84218,0.84543,0.84292,0.856864,0.822746,0.772217,0.701939,0.696798,1.13401,0.839772,0.866579,0.866474,0.868315,0.866174,0.825273,0.783762,0.72206,0.719335,1.19406,0.809271,0.837984,0.838097,0.843629,0.822529,0.82892,0.790902,0.729255,0.725127,1.19691,0.802523,0.833687,0.833894,0.835716,0.809806,0.815398,0.793708,0.737127,0.728879,1.06285,0.674995,0.705023,0.698841,0.698281,0.698473,0.707773,0.710535,0.712073,0.70793,0.995702,0.657482,0.687981,0.680014,0.684077,0.684181,0.691364,0.696356,0.699895,0.701013,0.987221,0.68384,0.712172,0.709701,0.712012,0.72362,0.729389,0.729191,0.734902,0.733908,
16.1051,0.939163,0.0184566,0.645034,0.629334,0.591847,0.617148,0.640604,0.667152,0.713871,0.647313,0.674025,0.625394,0.659037,0.629114,0.600441,0.617717,0.634304,0.655603,0.708058,0.648073,0.679092,0.220883,0.576,0.579579,0.5824,0.595975,0.605164,0.616124,0.688045,0.654223,0.687343,0.149637,0.596156,0.61308,0.605195,0.605075,0.616856,0.63418,0.692844,0.653838,0.692247,0.229462,0.614567,0.622778,0.623083,0.629562,0.636535,0.658456,0.702234,0.667856,0.72066,0.193876,0.635659,0.641628,0.636359,0.6408,0.657805,0.657177,0.700652,0.662852,0.71376,0.179352,0.654724,0.673104,0.668385,0.668699,0.694405,0.705741,0.702392,0.667648,0.714866,0.164516,0.6405,0.655576,0.667035,0.666947,0.682766,0.690457,0.690598,0.725123,0.757511,0.274564,0.67122,0.707646,0.722928,0.727743,0.745197,0.744452,0.746518,0.761624,0.764719,0.289225,0.653473,0.69026,0.706726,0.710757,0.723909,0.723535,0.723372,0.740393,0.743141,
16.1551,-0.456057,0.137161,-0.404636,-0.415892,-0.446809,-0.488836,-0.459891,-0.432534,-0.478355,-0.43652,-0.412427,0.286587,-0.384886,-0.334482,-0.362137,-0.40343,-0.391585,-0.380489,-0.414485,-0.384022,-0.350346,-0.0175028,-0.410994,-0.358681,-0.359958,-0.402144,-0.38845,-0.373444,-0.410085,-0.385052,-0.35123,0.170551,-0.469759,-0.427567,-0.427124,-0.430217,-0.421337,-0.416741,-0.426499,-0.383703,-0.35928,0.249466,-0.407995,-0.390516,-0.390495,-0.408434,-0.393645,-0.386291,-0.398959,-0.367827,-0.332019,0.212749,-0.412726,-0.395658,-0.395937,-0.407102,-0.387565,-0.386212,-0.399507,-0.366481,-0.333557,0.227043,-0.429197,-0.416428,-0.416396,-0.419029,-0.40416,-0.407307,-0.400778,-0.370161,-0.336088,0.310768,-0.347905,-0.341907,-0.338526,-0.337761,-0.338171,-0.343478,-0.343282,-0.333383,-0.310246,0.339204,-0.331602,-0.314904,-0.310035,-0.315629,-0.31545,-0.320814,-0.32031,-0.317327,-0.317498,0.319774,-0.31148,-0.296061,-0.280817,-0.285653,-0.26911,-0.274418,-0.274377,-0.26759,-0.273987,
16.2052,-1.86827,-1.16447,-1.73858,-1.72592,-1.75364,-1.78949,-1.82161,-1.79131,-1.83669,-1.89141,-1.9087,-1.7258,-1.7518,-1.73014,-1.75109,-1.77767,-1.79975,-1.78029,-1.83103,-1.88146,-1.90198,-1.99335,-1.80394,-1.76648,-1.7644,-1.79526,-1.82836,-1.81938,-1.84718,-1.87652,-1.89575,-1.90228,-1.82062,-1.78361,-1.79239,-1.79029,-1.82456,-1.81216,-1.84329,-1.87695,-1.89375,-2.16413,-1.94782,-1.89813,-1.8979,-1.89125,-1.93948,-1.93091,-1.93718,-1.94809,-1.98289,-2.22236,-1.92007,-1.87302,-1.8763,-1.87593,-1.92534,-1.93293,-1.94229,-1.9571,-1.98824,-2.2127,-1.92593,-1.87073,-1.8735,-1.87339,-1.93093,-1.94464,-1.94275,-1.95933,-1.9887,-2.27435,-1.98697,-1.94172,-1.93709,-1.93719,-1.96491,-1.97056,-1.97091,-1.97347,-1.99601,-2.35361,-2.01572,-1.97133,-1.96702,-1.96866,-1.99764,-1.99825,-2.00038,-1.99785,-2.00202,-2.35933,-2.00367,-1.96062,-1.9496,-1.95125,-1.98002,-1.98084,-1.98071,-1.97647,-1.98164,
16.2552,-3.14263,-2.46591,-2.95116,-2.93969,-2.91141,-2.9483,-2.97978,-3.01234,-3.06128,-3.11204,-3.09796,-2.97912,-2.9642,-2.95741,-2.93511,-2.96003,-2.98001,-3.00461,-3.06119,-3.10759,-3.08797,-2.81089,-2.93096,-2.93683,-2.936,-2.96196,-2.98557,-3.01816,-3.06537,-3.10694,-3.08676,-2.70293,-2.95694,-2.97402,-2.98021,-2.98187,-3.01127,-3.05882,-3.08041,-3.10589,-3.09322,-2.82983,-3.0044,-3.00721,-3.00701,-3.02309,-2.99398,-3.0487,-3.06777,-3.09144,-3.07095,-2.7033,-3.05382,-3.05209,-3.06028,-3.06824,-3.06503,-3.03886,-3.04522,-3.05625,-3.04505,-2.68632,-3.07309,-3.08154,-3.08839,-3.08989,-3.09163,-3.05663,-3.04688,-3.06258,-3.04817,-2.71577,-3.10087,-3.10623,-3.08889,-3.08847,-3.08988,-3.06567,-3.06666,-3.06325,-3.05191,-2.66048,-3.07831,-3.07216,-3.05072,-3.05247,-3.05271,-3.04077,-3.04391,-3.04482,-3.04549,-2.6463,-3.10772,-3.10003,-3.07834,-3.07895,-3.09362,-3.0825,-3.08244,-3.08608,-3.08697,
16.3052,-2.73994,-2.36158,-2.8426,-2.83348,-2.80853,-2.77869,-2.81172,-2.84575,-2.79499,-2.84267,-2.8224,-2.85528,-2.85469,-2.88434,-2.86264,-2.8347,-2.85134,-2.87176,-2.82063,-2.86119,-2.83763,-2.72035,-2.82755,-2.86192,-2.86145,-2.83206,-2.84974,-2.87365,-2.82327,-2.86098,-2.83711,-2.83231,-2.79852,-2.83316,-2.83307,-2.83417,-2.85355,-2.88257,-2.82873,-2.86062,-2.83841,-2.98342,-2.86924,-2.87978,-2.87983,-2.8915,-2.92649,-2.96534,-2.90843,-2.9214,-2.90363,-2.93923,-2.88169,-2.89079,-2.89085,-2.89937,-2.94925,-2.96767,-2.9117,-2.9278,-2.90962,-2.97895,-2.84393,-2.83494,-2.83546,-2.83996,-2.87462,-2.87972,-2.90565,-2.90648,-2.90022,-3.06666,-2.92882,-2.91807,-2.92012,-2.91885,-2.93071,-2.93126,-2.92698,-2.94392,-2.93518,-3.06275,-2.92916,-2.91528,-2.91762,-2.92949,-2.94169,-2.94102,-2.93197,-2.94212,-2.93876,-3.06759,-2.90392,-2.89187,-2.88601,-2.89552,-2.89695,-2.89707,-2.89738,-2.90854,-2.90574,
16.3552,-2.18495,-3.11662,-2.39073,-2.38553,-2.36844,-2.33596,-2.30838,-2.34011,-2.2913,-2.23853,-2.21781,-2.78209,-2.39203,-2.34039,-2.33023,-2.31113,-2.29411,-2.31954,-2.25052,-2.20717,-2.18053,-2.46519,-2.34863,-2.32014,-2.3219,-2.29994,-2.27581,-2.29729,-2.24256,-2.20931,-2.18298,-2.50399,-2.3356,-2.30093,-2.29424,-2.29708,-2.27071,-2.29393,-2.24329,-2.20902,-2.18293,-2.35724,-2.26993,-2.25838,-2.25859,-2.26123,-2.2841,-2.31363,-2.26935,-2.23586,-2.20637,-2.26594,-2.30258,-2.28877,-2.28653,-2.28408,-2.32991,-2.30665,-2.25116,-2.2041,-2.183,-2.2757,-2.29323,-2.27108,-2.26916,-2.26897,-2.31639,-2.27444,-2.25323,-2.20982,-2.18585,-2.09105,-2.11444,-2.10547,-2.10371,-2.10365,-2.1512,-2.1351,-2.13637,-2.09205,-2.08347,-2.00408,-2.08561,-2.05758,-2.05398,-2.051,-2.09871,-2.09325,-2.09564,-2.07157,-2.07001,-2.00471,-2.09187,-2.06382,-2.06062,-2.05836,-2.12377,-2.11853,-2.11848,-2.09055,-2.07949,
16.4052,-1.79644,-1.46252,-1.87871,-1.89492,-1.8773,-1.85845,-1.82711,-1.80061,-1.75286,-1.69996,-1.71765,-1.1643,-1.85476,-1.84591,-1.83483,-1.82689,-1.80867,-1.79196,-1.72976,-1.68444,-1.70606,-1.30166,-1.84656,-1.84155,-1.83985,-1.83258,-1.81441,-1.79726,-1.73442,-1.68186,-1.70298,-1.46205,-1.82293,-1.81277,-1.81627,-1.82036,-1.79837,-1.77179,-1.72616,-1.68224,-1.7004,-1.4239,-1.78928,-1.78862,-1.78847,-1.78142,-1.78626,-1.7526,-1.71876,-1.68432,-1.70865,-1.50788,-1.77086,-1.7727,-1.77443,-1.76706,-1.76257,-1.75125,-1.71418,-1.67465,-1.6994,-1.53363,-1.74674,-1.73544,-1.73711,-1.73609,-1.72279,-1.68991,-1.70986,-1.65789,-1.69109,-1.49463,-1.70925,-1.70238,-1.6962,-1.69647,-1.69305,-1.67242,-1.6693,-1.70122,-1.72311,-1.65047,-1.75811,-1.77642,-1.77153,-1.77372,-1.77216,-1.75208,-1.74558,-1.75566,-1.75108,-1.66337,-1.72792,-1.74772,-1.72846,-1.7311,-1.70962,-1.69263,-1.69282,-1.70233,-1.71332,
16.4552,0.00289805,-0.969368,-0.3861,-0.379848,-0.422537,-0.395338,-0.373953,-0.342518,-0.385235,-0.332292,-0.346724,-0.772019,-0.390399,-0.366547,-0.399908,-0.381689,-0.367812,-0.345385,-0.398916,-0.348821,-0.36951,-0.959412,-0.447964,-0.406598,-0.406453,-0.389353,-0.377074,-0.354781,-0.40129,-0.34703,-0.367501,-0.898194,-0.447789,-0.401588,-0.401854,-0.398277,-0.387004,-0.364713,-0.403727,-0.346558,-0.371544,-0.702599,-0.376024,-0.357659,-0.357614,-0.362743,-0.336091,-0.305454,-0.346626,-0.309205,-0.336923,-0.722001,-0.360354,-0.343357,-0.34356,-0.350027,-0.307166,-0.306696,-0.351034,-0.314032,-0.337909,-0.698188,-0.379428,-0.368456,-0.368261,-0.369345,-0.329999,-0.336359,-0.349757,-0.308189,-0.334438,-0.590283,-0.27779,-0.274295,-0.270125,-0.269772,-0.257544,-0.264283,-0.260401,-0.237366,-0.263629,-0.627343,-0.29319,-0.297052,-0.292929,-0.297782,-0.285678,-0.287371,-0.279381,-0.261367,-0.257346,-0.606205,-0.334184,-0.335575,-0.344799,-0.347141,-0.354884,-0.35528,-0.355755,-0.337788,-0.329902,
16.5052,1.09361,0.70222,1.27373,1.2603,1.27887,1.23061,1.25672,1.28027,1.22534,1.1729,1.15793,1.46831,1.2967,1.34722,1.35684,1.31234,1.3205,1.32898,1.28253,1.22755,1.21152,1.56837,1.32545,1.35823,1.35837,1.31249,1.32198,1.33285,1.28596,1.22521,1.20829,1.7232,1.28169,1.30444,1.30051,1.30041,1.308,1.31547,1.2805,1.22558,1.20553,1.69788,1.28727,1.30197,1.3021,1.30042,1.2708,1.27799,1.25559,1.21394,1.18509,1.61963,1.30514,1.31794,1.31615,1.31379,1.28629,1.2751,1.24787,1.19827,1.17476,1.62628,1.29546,1.30554,1.30412,1.30379,1.271,1.24783,1.24741,1.19477,1.17371,1.52604,1.19873,1.21078,1.21093,1.21098,1.20163,1.19173,1.19176,1.21185,1.19346,1.44627,1.17656,1.18096,1.17999,1.17717,1.16717,1.16407,1.162,1.17996,1.17964,1.45259,1.16402,1.16903,1.16271,1.16107,1.13947,1.13709,1.13709,1.1575,1.14512,
16.5552,2.00717,1.70764,2.21253,2.19961,2.16624,2.18779,2.14491,2.17236,2.13688,2.08223,2.10531,2.10869,2.21977,2.14739,2.12486,2.1459,2.12035,2.14472,2.08943,2.04521,2.07059,1.75433,2.14266,2.10818,2.11056,2.12876,2.0924,2.10769,2.07433,2.04989,2.07688,1.70465,2.16206,2.13397,2.12757,2.13053,2.09205,2.10972,2.07634,2.0497,2.07977,1.52615,2.05692,2.05742,2.05759,2.05453,2.05062,2.06897,2.04839,2.03061,2.06631,1.53585,2.06882,2.06902,2.06581,2.05968,2.05852,2.07106,2.0524,2.03599,2.06858,1.55551,2.05301,2.04432,2.04172,2.04062,2.03493,2.04754,2.05131,2.03129,2.0658,1.51162,2.00983,2.00516,2.01039,2.01069,2.01065,2.02032,2.01939,2.018,2.04692,1.58102,2.02722,2.03068,2.03767,2.03665,2.03722,2.04095,2.03899,2.03545,2.04055,1.59855,2.01216,2.01624,2.021,2.02078,2.01124,2.01477,2.01477,2.00849,2.00135,
16.6052,2.80725,2.54839,2.98707,2.97674,2.94482,2.90334,2.91883,2.87461,2.83661,2.80627,2.82742,2.83292,2.99035,2.9146,2.89372,2.86984,2.88283,2.85476,2.7991,2.77569,2.79985,2.69907,2.95512,2.90265,2.90051,2.87714,2.89539,2.86786,2.8069,2.7724,2.7958,2.89829,2.91372,2.84614,2.85023,2.85314,2.86757,2.82459,2.79155,2.77347,2.7887,2.98575,2.95069,2.89696,2.89685,2.88561,2.88149,2.83048,2.80273,2.7852,2.80644,3.08848,2.91521,2.86598,2.86586,2.85857,2.83327,2.83324,2.80813,2.79292,2.81181,3.08511,2.91541,2.85423,2.85405,2.85209,2.82685,2.8244,2.80991,2.79869,2.81411,2.99544,2.82978,2.78657,2.7841,2.78461,2.77709,2.77792,2.77949,2.76799,2.78391,3.03571,2.84462,2.79545,2.79288,2.78856,2.78074,2.78094,2.78515,2.77664,2.78339,3.0258,2.86359,2.8141,2.81765,2.81393,2.8157,2.81531,2.81515,2.80633,2.81442,
16.6553,2.44179,2.00748,2.47547,2.46632,2.44052,2.40109,2.36293,2.38086,2.44876,2.40842,2.42212,2.30229,2.47843,2.43068,2.41286,2.38725,2.3621,2.37626,2.45773,2.42011,2.43688,2.24297,2.45734,2.42328,2.42085,2.39613,2.37158,2.39363,2.46288,2.41746,2.43357,2.33039,2.4382,2.40007,2.4071,2.4079,2.38414,2.41408,2.46868,2.41682,2.43853,2.1095,2.32911,2.32341,2.32308,2.33455,2.28717,2.31487,2.37519,2.34986,2.36592,2.07787,2.34745,2.34064,2.34933,2.35428,2.30922,2.31375,2.37446,2.34708,2.36273,2.04888,2.3761,2.38282,2.38987,2.38998,2.35201,2.37242,2.37555,2.35011,2.36369,2.0631,2.39063,2.39548,2.3766,2.37656,2.35544,2.36516,2.36438,2.38738,2.39475,2.14168,2.41275,2.43121,2.41011,2.41254,2.39153,2.39441,2.39351,2.40447,2.40392,2.13541,2.42267,2.44034,2.41151,2.41326,2.38788,2.39048,2.3905,2.40413,2.4104,
16.7053,1.1056,1.51969,0.866416,0.859968,0.84252,0.809911,0.776489,0.742554,0.712632,0.784804,0.791249,1.31054,0.871805,0.856793,0.843896,0.819403,0.795796,0.768428,0.742665,0.804879,0.816424,1.13077,0.858617,0.850206,0.848822,0.824695,0.800104,0.769374,0.743923,0.805654,0.817683,1.13899,0.846259,0.835463,0.839912,0.838428,0.815087,0.78484,0.751241,0.805128,0.821819,1.01737,0.800317,0.801541,0.801355,0.814758,0.857156,0.822696,0.789356,0.827568,0.855829,1.12432,0.756673,0.761801,0.763182,0.776926,0.802311,0.831546,0.808965,0.86258,0.880384,1.1339,0.744311,0.743756,0.745006,0.749797,0.769173,0.805674,0.807789,0.860092,0.878604,1.27057,0.878087,0.871759,0.873323,0.87198,0.869763,0.886723,0.8864,0.886583,0.898026,1.27131,0.88233,0.875936,0.877977,0.891027,0.888632,0.897571,0.899181,0.897313,0.893424,1.25816,0.897484,0.890394,0.899372,0.908507,0.91452,0.922062,0.92204,0.921252,0.912317,
16.7553,1.08628,1.5494,0.770581,0.789663,0.777711,0.761927,0.737719,0.707779,0.754161,0.71574,0.693422,0.859916,0.756262,0.823661,0.813024,0.798319,0.778205,0.750243,0.82518,0.781574,0.75681,0.846074,0.75894,0.816248,0.815521,0.800675,0.778705,0.74522,0.820163,0.782597,0.757847,0.906026,0.745577,0.801154,0.803348,0.807264,0.785197,0.74893,0.819054,0.782451,0.75673,0.880822,0.738335,0.778135,0.778034,0.789478,0.838204,0.79873,0.847766,0.812593,0.783879,0.928051,0.719817,0.761312,0.762109,0.769597,0.816292,0.796149,0.843473,0.803345,0.778455,0.894391,0.749349,0.815959,0.816114,0.816578,0.883001,0.872913,0.848783,0.821218,0.787073,0.843211,0.700418,0.754128,0.750868,0.750677,0.798515,0.796848,0.799482,0.792499,0.768332,0.722322,0.661998,0.710986,0.705775,0.704426,0.752535,0.75558,0.761499,0.761966,0.76232,0.718628,0.667231,0.715148,0.708747,0.707686,0.773301,0.775806,0.775621,0.77765,0.778418,
16.8053,0.713476,0.403982,0.84751,0.86464,0.909555,0.900147,0.885772,0.865803,0.904779,0.945642,0.960191,0.395909,0.836657,0.943633,0.973359,0.959479,0.943121,0.92082,0.992643,1.01963,1.04256,0.82764,0.900493,0.96886,0.9704,0.955185,0.934672,0.903484,0.98226,1.02394,1.04853,0.871921,0.892397,0.964736,0.958258,0.959985,0.939051,0.904501,0.979646,1.0242,1.04775,0.822551,0.87041,0.924595,0.924794,0.931941,0.956909,0.916743,0.975986,1.01472,1.04548,0.852192,0.861326,0.915778,0.910209,0.91534,0.934555,0.913797,0.971096,1.00949,1.03855,0.839495,0.872037,0.944266,0.93915,0.939744,0.968981,0.946466,0.968905,1.00312,1.03476,0.994667,1.0227,1.07177,1.0902,1.09011,1.09059,1.06859,1.06695,1.10677,1.1211,1.05115,1.04091,1.11594,1.13911,1.14319,1.14501,1.12627,1.1232,1.14157,1.13347,1.06596,0.998505,1.07492,1.09409,1.09811,1.08028,1.06459,1.06465,1.08405,1.07721,
16.8553,0.716563,1.20422,0.572755,0.56587,0.610497,0.657918,0.643372,0.625682,0.663079,0.712009,0.690036,0.966682,0.576399,0.521251,0.557926,0.598322,0.593728,0.587329,0.616529,0.666592,0.638375,0.952566,0.593825,0.540601,0.544945,0.583875,0.572531,0.554077,0.600075,0.673662,0.647264,0.725565,0.638886,0.591659,0.580085,0.578533,0.565254,0.541191,0.593262,0.674323,0.640792,0.657018,0.610487,0.583197,0.583619,0.569555,0.591036,0.564752,0.60325,0.667963,0.622728,0.666781,0.605499,0.578879,0.569143,0.560184,0.580441,0.561919,0.598012,0.664041,0.622264,0.655543,0.615178,0.587442,0.578817,0.575676,0.606737,0.585809,0.596931,0.662323,0.622359,0.700499,0.659245,0.635937,0.660697,0.661646,0.670519,0.654074,0.652493,0.616332,0.588739,0.565763,0.615289,0.559646,0.586506,0.57286,0.579796,0.577555,0.572984,0.560679,0.560627,0.556676,0.637865,0.581759,0.632105,0.620998,0.652188,0.649072,0.649418,0.638316,0.624935,
16.9053,0.578118,0.0656738,0.550719,0.563722,0.544512,0.604894,0.647476,0.634583,0.662539,0.6981,0.683521,0.0822239,0.540053,0.604478,0.587406,0.62741,0.655352,0.645309,0.684299,0.714329,0.696117,0.221546,0.54429,0.597629,0.595152,0.638493,0.674851,0.672709,0.69559,0.710744,0.691197,0.239529,0.547682,0.60916,0.618401,0.618692,0.653422,0.641953,0.682075,0.711816,0.681768,0.516762,0.665925,0.686027,0.685754,0.663377,0.627333,0.610192,0.648003,0.679826,0.632618,0.564208,0.651722,0.672652,0.677687,0.661771,0.615203,0.608878,0.646117,0.678996,0.635835,0.563973,0.653229,0.680052,0.684388,0.679371,0.631098,0.624546,0.643934,0.672387,0.633974,0.619614,0.707474,0.725859,0.715876,0.717359,0.684039,0.67401,0.672054,0.659332,0.631048,0.595969,0.698762,0.718142,0.706139,0.691341,0.656764,0.652906,0.646524,0.641434,0.643629,0.613161,0.65523,0.676918,0.64171,0.632292,0.560723,0.55871,0.558841,0.547829,0.558357,
